text,stars,label
"everyone ate it and that is a big deal in my house. usually, half will like, half won't (3 children, 5 adults). didn't have tortellini or ravioli, so made due with rotini pasta. also, omitted red pepper flakes cuz of the kids. doubled the recipe of course and served with shredded mozarella (didn't have parm). added garlic bread and viola! yummy for all!",5,1
made just as it said to was great husband even asked about it and said it was very good.,5,1
"this is fabulous!! trying new recipes is fun, but you never know if the family is going to like them - they loved this! even our guest for dinner asked for the recipe! will be making this again. it is so easy and simple to put together.",5,1
this soup was amazing! i thought since it had limited ingredients and was a quick soup it would lack in flavor but that was not the case. the only thing i did differently was use spicy bulk sausage. this one is a keeper.,5,1
loved the cake - made it without frosting and it was decadent and rich. just has a hint of malt flavor from the guinness. this cake is going to be a new addition to our yearly march menu for sure. twelve servings makes for a very large piece of very rich cake - i think you could get at least 18 servings. i've also seen this cake with a peanut butter cream cheese frosting - and that sounds yummy.,4,1
nice mac and cheese. i cut the recipe in half. used small shell pasta.,5,1
this is so easy and delicious! i added one half chopped green apple. thanks for sharing - it is one of my family's favorites!,5,1
this cake was simply delicious. diabetics and dieters both loved it. i did not put the whipped topping on. i whipped the pudding and the cream cheese and put it on the cake and then the pineapple and nuts and cherries. everyone said yuuuuum!,5,1
"i do a full lb of ground beef, but this is fantastic! nice spin on potato soup with the change of the regular protein!",5,1
"this crisp is very good. like others, i used half of the sugars and it was still very good.",5,1
"this is my new ""go to recipe!!"" i have already e-mailed it! tyvm for submitting it! i added a little white wine,cilantro added 1 c. chicken broth,as i added 2 potato's at the end as i roasted a spiced up chicken,potato's the night before for supper. then used that in this recipe. chipolte pepper's would be a nice change also.",5,1
i made this recipe as is but for my second bowl i added ketchup & mustard and it was delicious - definitely tasted like a cheeseburger!,5,1
truly excellent. i will not make a roast any other way now. i do up the water to one cup so there is more gravy.,5,1
just made this recipe this morning exactly as written. i cut the recipe in half and made 6 large muffins as someone else had done as it's just 2 of us. baked for 18 minutes and they came out great. yummy!,5,1
my family and i were not a fan of this recipe. it was so thick with all the flour and we couldn't taste anything but thyme. it was a bit salty as well. the seasonings were just overpowering. i think this would better suit my families tastes if the seasonings and flour were cut in half.,2,0
what a great recipe. the cupcakes were moist and the icing was delicious.,5,1
"at first, i made the recipe exactly as written. the flavor was great, but they spread a lot in the oven. the second time, i whipped the egg whites until fluffy and then gently folded in the remaining ingredients. no more spreading, and i was able to get more cookies out of the mixture. so yummy!",4,1
"this is a great recipe for chili cookoffs or dinners... it's a perfect substitute for those who can't eat the acidic ""red chili"".",5,1
absolutely delicious and so easy to make. this is a home run!!!,5,1
this is the best chocolate cake i've ever tasted. making another one to send to my son's house for easter dinner. thank you sandy.,5,1
"wonderful flavor, cook it all the time even in summer!",5,1
i made this recipe for our christmas eve dessert and it was a huge hit. everyone loved it and they have been asking me to make it again and again. i do not usually take the time to rate recipes but this one was so good i felt i had to.,5,1
"love this recipe. i've made it several times and it always turns out delicious.only thing i changed was double the spices,added a tblsp. of hot sauce and i also used ckn because thats what i had in the fridge.quick and easy recipe.",5,1
"this recipe is fabulous! i give it 5 stars and i didn't change a thing, followed it exactly. my husband exclaimed, ""these are really flavorful!"" and he didn't even know that was the recipe title! so, these fajitas are aptly named and absolutely delicious. i ate one the next day for breakfast, that's how good! ;)",5,1
this was a very easy and great tasting recipe. i didn't have frozen vegetables so i used canned corn and green beans. it turned out great. i like it even better the next day.,5,1
"my family says ""you knocked it outta the ballpark with this one""! i think that means i'll be buying more potatoes :). easy to make too (and i'm a novice cook at best)! we truly love this!",5,1
