text,stars,label
"absolutely delicious! if you like, use shredded cooked chicken in the filling (add after the onions are cooked in a little olive oil) instead of the beef. substitute chicken broth for the beef broth.",5,1
"i own a deli and serve soups every day. i look for new ideas all the time. i saw this recipe, tried it, and it was a hit. i did substitute beef broth because i don't like water in soups. i also added more pepper and rice. this is a keeper for plain nuts deli.",5,1
made this tonight. i used milk instead of broth and added cheese into the sauce and in between the layers....yummy,4,1
i did a half recipe of this and added 1/8 t of cinnamon and it came out amazing. everyone is right... this is very moist and delicious!,5,1
"tasted fantastic! i smothered mine in easter-dinner leftover turkey, and gravy and i now understand why ""chicken and waffles"" is so popular in the states. great 4/20 recipe for sure!",5,1
"i tried this recipe yesterday for dinner. my husband and family said it was delicious maybe, the best lasagna he has eaten.",5,1
this was my first time making peanut butter fudge. this recipe was sooooo easy! i couldn't believe it. thanks for sharing!!!,5,1
"this cake got rave reviews at christmas! very light and airy, not overly sweet or rich at all. the frosting was just delicious!",5,1
"best cake ever! been making this one since 1985 (it's a mable hoffman recipe, first showed up in the ladie's home journal that year). i also often will freeze the third layer, and tote the other two to whatever event needs a great chocolate cake.",5,1
"i was looking for an easy, foolproof bread recipe that did not require a bread machine. this was perfect. after making it according to the recipe the first time i got brave and added shredded coconut and some coconut extract to a batch. worked great. next i tried it chopped toasted almonds and almond extract - super good. will keep using this as my foundation as i try a few more variations.",5,1
"easy and delicious. will make again! next time i will do as many others recommended, put the chops on the bottom, and for the last 30 minutes put them on top.",5,1
"i made this recipe today and i would have to say it’s nothing great. i did not add the potatoes and celery as these are not things i would typically expect in a “cheeseburger soup”, however i did add the carrots as it is nice to have some veggies in there. i also added macaroni so it wasn’t just liquid cheese i was eating. i guess i just hate american cheese, it’s very fake tasting and leaves a sticky coating in your mouth. i am going to try this recipe again with real cheddar and hopefully it comes out tastier.",2,0
"so simple and delicious! i substituted leftover pan-fried tofu and one lightly scrambled egg in place of the ground pork, used pre-packaged coleslaw mix and about 1.5 cups of shredded carrot and then topped off the finished produce with a sprinkling of peanuts and sriracha sauce. i love someone's idea of using spicy mustard and/or sweet and sour sauce in the future! will definitely be making this again!",5,1
just okay. it's your average banana bread.,2,0
"this is the greastest chocolate cake i've ever had. when i was very young, my mom received the premiere issue of toh. we made this cake, and i've been making it ever since.",5,1
"way too much sodium. you should take in less than 2,300 mg a day--not in one meal.",1,0
this is my favorite banana bread recipe. it always comes out perfect.,5,1
"great recipe. my family loves them. i keep seeing comments on the sugar amount, it\'s 1 cup of sugar for the cookies. the additional sugar is to roll the cookies in once you have them formed into the ball. i put mine in a tupperware container, place one cookie at a time in it roll it around to cover the cookie, then i place the cookie on a cookie sheet and bake. the amount of sugar changes depending on how big or how many cookies i make. i believe that\'s why there\'s no amount for it. i usually start with a cup and go from there. best of luck.",5,1
amazing !!! it's a hit every time. i use almond milk instead of 2 %.,5,1
i have made this for christmas morning the last 3 years in a row. delicious for breakfast or dinner.,5,1
this is without a doubt the best banana nut bread recipe i have ever found!! i always have bananas and have made countless different recipes but never found one i really liked until i made this one. i followed the directions from start to finish and wouldn't change a thing. this bread is so moist and has the best flavor. i would completely agree with it's name....best ever banana nut bread!,5,1
"this is the #1 favorite of my son, so i make it often. the whole family loves it! we cannot eat bell pepper, so i omit them.",5,1
"this was a tasty recipe and it made the whole house smell wonderful as it was cooking! i took this to a work potluck and the flavors melded nicely for a couple of days before i reheated it. you could really taste all the spices and the pumpkin added a depth of flavor that people couldn't quite figure out what it was until i told them. very sublime. great recipe, thank you!",5,1
